gene	nsnps	PP.H0.abf	PP.H1.abf	PP.H2.abf	PP.H3.abf	PP.H4.abf
ENSG00000055950_MRPL43	3711	0.000731271604667441	9.95908343841683e-05	0.752371013176335	0.102319854394436	0.144478269990178
ENSG00000067057_PFKP	7805	0.265801741233963	0.0639041294164526	0.503703770215798	0.121055066870807	0.0455352922629788
ENSG00000078114_NEBL	5794	0.52219660548609	0.0604531144658934	0.366379627392639	0.0424060917582899	0.00856456089708813
ENSG00000089876_DHX32	5560	0.0993461156476514	0.0203016693553985	0.725193350782445	0.148188412229459	0.00697045198504619
ENSG00000095787_WAC	6579	0.328323171191716	0.252867413861216	0.22400026952567	0.172497857342043	0.0223112880793549
ENSG00000107951_PAPD1	6155	0.409408819974072	0.0854928197456968	0.409860479348963	0.0855774749275361	0.00966040600373238
ENSG00000119979_FAM45A	5354	0.18875989110503	0.0245162862697886	0.685101461942818	0.088968874668689	0.0126534860136749
ENSG00000120616_EPC1	5172	0.508391473534643	0.0834473793793607	0.340351387186148	0.055853322205455	0.0119564376943937
ENSG00000127884_ECHS1	4013	0.604000541508517	0.0725438492329155	0.279851445420508	0.0336017241549569	0.0100024396831022
ENSG00000134463_ECHDC3	6107	0.00636501655942344	0.502975575298223	0.0053744648904195	0.424639674823703	0.0606452684282309
ENSG00000138185_ENTPD1	5632	0.0377267372574218	0.00707426943287605	0.799656533664518	0.149940727692271	0.00560173195291281
ENSG00000148484_RSU1	5767	0.459223889891106	0.0457334983111173	0.444479472671368	0.0442588170276693	0.00630432209873948
ENSG00000151640_DPYSL4	7000	0.170507261316304	0.0316368741994032	0.667199884651956	0.123789144276446	0.00686683555589106
ENSG00000151893_C10orf46	5018	0.535009738094676	0.0564119648554419	0.363398463747409	0.0383102298917254	0.00686960341074829
ENSG00000156398_SFXN2	3395	0.474436223988371	0.0352135847833571	0.451087376069883	0.0334747995930407	0.00578801556534813
ENSG00000165730_STOX1	6015	0.192169433593179	0.0208423893441776	0.702936682621953	0.0762315681468748	0.00781992629381559
ENSG00000165983_PTER	5808	2.07539047717641e-09	2.32082176149128e-10	0.874000402968468	0.0977074919372864	0.028292102786774
ENSG00000166169_POLL	3362	0.273770066748268	0.0226075797625832	0.643839283155342	0.0531607970911348	0.00662227324267149
ENSG00000173915_USMG5	4073	9.19636770697361e-10	7.55515436762738e-11	0.917297310455353	0.0753519977206571	0.0073506908288013
ENSG00000183605_SFXN4	5397	0.562963905687082	0.0730993998857667	0.315806402142492	0.0409995096849171	0.00713078259974217
ENSG00000188690_UROS	5481	0.0101772100893789	0.00207212383458114	0.816109790726139	0.166157987665359	0.00548288768454248
ENSG00000197771_C10orf119	5730	0.114281246402344	0.0148919365174961	0.749387562372914	0.0976285369523852	0.0238107177548609
ENSG00000205703_C10orf139	6151	0.543326718294668	0.0752207650631798	0.328419346763916	0.0454603817469769	0.00757278813125974
ENSG00000014138_POLA2	3138	0.56370253175203	0.0473405309042658	0.351182997645466	0.0294845523449972	0.00828938735324094
ENSG00000066336_SPI1	2898	1.82407474838968e-07	0.0293373723652303	1.24593920051886e-06	0.19961867452125	0.771042524766845
ENSG00000074319_TSG101	5430	0.00524713525615232	0.000583833538396687	0.888982925915702	0.0989082768522429	0.00627782843750662
ENSG00000078124_PHCA	4441	0.00045040717860184	0.000391544126418382	0.53199184309183	0.462461906716724	0.00470429888642528
ENSG00000099834_MUPCDH	4879	0.272407826381467	0.249803148881779	0.221341393192758	0.202920733173008	0.0535268983709883
ENSG00000110074_FOXRED1	5940	0.0107153383388688	0.00164796754860989	0.766327659432768	0.117753956687772	0.103555077991982
ENSG00000110076_NRXN2	2994	0.68577470871014	0.0905408751203303	0.190133805576131	0.0250943667798012	0.00845624381359752
ENSG00000110080_ST3GAL4	5963	0.530318631559853	0.0812893701286555	0.32965141015462	0.050522073839682	0.00821851431719011
ENSG00000110315_RNF141	6627	0.476609334088617	0.0908030151577804	0.355372744235071	0.0676956522005057	0.00951925431802604
ENSG00000110455_ILMN_3829	5634	0.392524808743376	0.0569643688236999	0.473500732091709	0.0687075333350333	0.00830255700618175
ENSG00000110768_GTF2H1	5440	0.131456465647841	0.0154487301115763	0.733154649172666	0.0861263324227128	0.0338138226452032
ENSG00000120451_SNX19	5427	0.20098707895838	0.0786121409044049	0.507126414063597	0.19833758082594	0.0149367852476787
ENSG00000131626_PPFIA1	5273	0.00986485839020996	0.00195014102534981	0.820376844706272	0.162171099580536	0.00563705629763237
ENSG00000134627_PIWIL4	4633	0.55923699384221	0.103270710380389	0.275313743840127	0.0508290745591556	0.0113494773781188
ENSG00000134809_TIMM10	5302	0.00429910094574348	0.000876345533468298	0.665747225383401	0.135514953137133	0.193562375000254
ENSG00000149084_HSD17B12	6225	3.00162579901088e-05	3.89482447914265e-06	0.879800292020046	0.114154378435787	0.00601141846169796
ENSG00000149089_APIP	5685	2.76104093818143e-05	4.13593979526828e-06	0.865181739071007	0.129595915102349	0.00519059947746613
ENSG00000159063_ALG8	4163	0.182344535454465	0.0282165260180409	0.677374222399213	0.104811612581905	0.00725310354637606
ENSG00000165434_PGM2L1	4217	0.618825317201401	0.0511342905133802	0.299023384951388	0.0247023522519999	0.00631465508183079
ENSG00000165526_RPUSD4	5917	0.446967844758759	0.0689656607960203	0.411974255923264	0.0635577312182127	0.00853450730374408
ENSG00000166435_XRRA1	4289	0.000973330851391022	8.88997884725186e-05	0.900225995245583	0.0822062046635818	0.0165055694509719
ENSG00000166439_RNF169	4406	0.0106577652332195	0.000986361150418798	0.891715141955536	0.0825128516525881	0.0141278800082373
ENSG00000166788_SAAL1	5259	0.369393141938543	0.0425414732283547	0.521117408336113	0.0600079865439255	0.00693998995306388
ENSG00000166796_LDHC	5404	0.0794044285281686	0.00898058935537083	0.81102521729951	0.0917175537379912	0.00887221107895914
ENSG00000168000_BSCL2	4448	0.552675778643059	0.111056975593083	0.270670815561518	0.0543785044380039	0.0112179257643363
ENSG00000168002_POLR2G	4376	0.574676638900274	0.115970821454752	0.247214539439626	0.0498760949091291	0.0122619052962197
ENSG00000168071_CCDC88B	3174	0.350708137844439	0.048219981580956	0.517217337015834	0.0711011095563032	0.0127534340024677
ENSG00000172890_NADSYN1	5273	0.226456626455023	0.0247069826230354	0.669158660285857	0.0730002008758047	0.00667752976028011
ENSG00000173113_ILMN_22312	3213	0.588129326481272	0.0837812096550681	0.279549035049619	0.0398140732563741	0.00872635555766623
ENSG00000173715_C11orf80	2830	0.648919604769237	0.0512158402614579	0.271618119550052	0.021430585826598	0.006815849592655
ENSG00000173992_CCS	2609	0.387534162308283	0.0273288989725326	0.538714247624218	0.0379816736105894	0.00844101748437731
ENSG00000175390_EIF3F	6512	0.516578070141537	0.0854980736394799	0.334105288342336	0.0552887431280233	0.00852982474862458
ENSG00000175567_UCP2	3966	0.310888744001	0.0243024845606999	0.610248770585762	0.0476968946255064	0.00686310622703245
ENSG00000175575_PAAF1	3926	0.342305527872709	0.0269784758259936	0.577967396146951	0.0455447319186773	0.00720386823566949
ENSG00000175581_MRPL48	3899	0.482006809902905	0.0391875501351	0.436703470038203	0.0354977469153918	0.00660442300840096
ENSG00000176148_TCP11L1	4914	0.0635409753566641	0.00831575404277185	0.81484809286643	0.106634389092382	0.00666078864175092
ENSG00000177042_TMEM80	5403	0.285055178371945	0.264649327390266	0.221703059598161	0.205809526254085	0.0227829083855429
ENSG00000177685_EFCAB4A	5794	0.286223153308422	0.275695697013798	0.208264684815241	0.200575345825842	0.0292411190366962
ENSG00000177697_CD151	5811	0.000154641636553232	0.000148978594343608	0.507332318209755	0.488749979818283	0.00361408174106529
ENSG00000179057_IGSF22	5247	0.574046429010164	0.0532886944813469	0.335931902270978	0.0311789837088407	0.00555399052867084
ENSG00000182919_C11orf54	5116	0.138504723942711	0.0111723462080061	0.78056072973555	0.0629563513688135	0.00680584874491897
ENSG00000184524_CEND1	5699	0.236393191431727	0.226878287789593	0.261573194804654	0.251020653078841	0.0241346728951853
ENSG00000185187_SIGIRR	4172	0.330409139651107	0.297012178543232	0.183102114795863	0.164569686564573	0.0249068804452258
ENSG00000196655_TRAPPC4	4578	0.000172557599694416	2.1146771370496e-05	0.882771065701825	0.108173901598047	0.00886132832906395
ENSG00000197345_MRPL21	4674	0.000434862562900026	8.16322203515194e-05	0.836258742594279	0.156975896230413	0.00624886639205636
ENSG00000202477_SNORD25	4414	0.50202713911467	0.106335448640889	0.31287124135318	0.066257422145415	0.0125087487458449
ENSG00000205339_IPO7	5252	0.340157078022825	0.0357931583851339	0.558169693317339	0.0587264654479231	0.00715360482677923
ENSG00000213931_HBE1	8993	0.423876093979913	0.102809366975954	0.373028484310448	0.0904666733499427	0.00981938138374313
ENSG00000010626_LRRC23	5436	0.000146533987578288	0.000162957565519703	0.469358329638148	0.521955790548526	0.00837638826022688
ENSG00000076067_RBMS2	2794	0.276290240602915	0.0219103609230724	0.643390092614093	0.0510147085096643	0.0073945973502555
ENSG00000089127_OAS1	4137	0.00108329582185745	0.000697534740032832	0.467056132892085	0.30050702954875	0.230656006997274
ENSG00000089163_SIRT4	4965	0.507534941166008	0.0502042948610297	0.396300340726808	0.0391944348464951	0.00676598839965897
ENSG00000110906_KCTD10	3919	1.50955225318174e-05	1.6710314443114e-06	0.893965337621626	0.0989523567758505	0.00706553904854726
ENSG00000110931_CAMKK2	5060	0.286925106279474	0.0427596952992007	0.576989955174164	0.0859799529069653	0.00734529034019651
ENSG00000111321_LTBR	5089	0.29342066971944	0.325413834025721	0.162476639673599	0.18015376801795	0.0385350885632901
ENSG00000111358_GTF2H3	4779	0.567715485729925	0.0811190902451016	0.299937393290298	0.0428487367893225	0.00837929394535273
ENSG00000111364_DDX55	4713	0.288651488502289	0.0410645329076829	0.578532765190975	0.0822945629741585	0.00945665042489425
ENSG00000111371_SLC38A1	3869	0.0145335221915581	0.00352750542934548	0.784807975443465	0.190478100756897	0.00665289617873484
ENSG00000111581_NUP107	5265	0.453284723342514	0.0920298404682842	0.369019579910782	0.0749108369073015	0.0107550193711184
