gene	nsnps	PP.H0.abf	PP.H1.abf	PP.H2.abf	PP.H3.abf	PP.H4.abf
ENSG00000055950_MRPL43	3427	0.000934504471992536	7.70653866258722e-05	0.916538848159683	0.0755769504618613	0.00687263151983766
ENSG00000067057_PFKP	7357	0.0788114973864316	0.27385402804907	0.138563999783894	0.481454583854616	0.0273158909259882
ENSG00000078114_NEBL	5385	0.468351519055848	0.126615695489728	0.306070443913841	0.0827278595333678	0.0162344820072147
ENSG00000089876_DHX32	5225	0.110005994662664	0.014634540270383	0.763325915235029	0.101537823346397	0.0104957264855275
ENSG00000095787_WAC	6104	0.534967905282969	0.0711400123536507	0.338638737806885	0.0450219354800079	0.0102314090764877
ENSG00000107951_PAPD1	5750	0.0208589793845666	0.474002543444971	0.0196137255022397	0.445665349999509	0.0398594016687144
ENSG00000119979_FAM45A	4983	0.189080531665551	0.0384168239541222	0.631585275493482	0.12831102447532	0.0126063444115239
ENSG00000120616_EPC1	4714	0.396232974746562	0.211887461841221	0.240926461977123	0.128814429135743	0.0221386722993499
ENSG00000127884_ECHS1	3787	0.613902201040428	0.0788292218534588	0.264978096225759	0.0340167176740078	0.00827376320634619
ENSG00000134463_ECHDC3	5742	0.497298890340035	0.0607827803153731	0.387264990705917	0.0473264663678822	0.00732687227079264
ENSG00000138185_ENTPD1	5153	0.0379552553106578	0.00529873016587697	0.758325463783587	0.105773114171797	0.0926474365680815
ENSG00000148484_RSU1	5385	0.339715186471988	0.177923754902753	0.299680226553865	0.156929938171145	0.0257508939002485
ENSG00000151640_DPYSL4	6598	0.172022459496479	0.0382690796702631	0.640189690156169	0.142413077859836	0.00710569281725247
ENSG00000151893_C10orf46	4688	0.501414646840938	0.10515313247303	0.316572818651788	0.0663789314598117	0.0104804705744319
ENSG00000156398_SFXN2	3160	0.384273733164715	0.137028423118504	0.340280222604264	0.121323654301011	0.0170939668115069
ENSG00000165730_STOX1	5590	0.200466876886521	0.0308549691037495	0.659231279241545	0.101457954327318	0.00798892044086681
ENSG00000165983_PTER	5425	1.62436052821932e-09	1.91010723689646e-09	0.458334251691471	0.538958660089831	0.00270708468422923
ENSG00000166169_POLL	3121	0.273814957402688	0.0374341697856767	0.597351223416441	0.0816561645106632	0.00974348488453086
ENSG00000173915_USMG5	3771	3.36254768751033e-10	1.2351382893786e-10	0.335399364651223	0.122657677095984	0.541942957793024
ENSG00000183605_SFXN4	5022	0.540068351356706	0.109832338850679	0.28174090149068	0.0572858641915546	0.0110725441103814
ENSG00000188690_UROS	5146	0.0109892420234672	0.00153287431069216	0.858885207229317	0.119795923826285	0.00879675261023856
ENSG00000197771_C10orf119	5330	0.130884238901115	0.0142478576557784	0.762739943724937	0.083021594946636	0.00910636477153392
ENSG00000205703_C10orf139	5751	0.315159177018597	0.30426423607209	0.177968596626578	0.171785462848296	0.0308225274344388
ENSG00000014138_POLA2	2913	0.0513181137493796	0.543666414944696	0.0299243684897403	0.316961982252837	0.0581291205633471
ENSG00000066336_SPI1	2661	0.124434343066401	0.0109276312954727	0.766273572540531	0.067261855808247	0.0311025972893482
ENSG00000074319_TSG101	5067	0.00578036851272721	0.000463073352026794	0.909493315771998	0.0728493591718807	0.0114138831913676
ENSG00000078124_PHCA	4145	1.48642667007955e-12	0.000929230134598259	1.59803167153787e-09	0.998999216557101	7.15517087818836e-05
ENSG00000099834_MUPCDH	4582	0.499864983295382	0.0613464358897227	0.384100389608664	0.0471315523481409	0.00755663885809027
ENSG00000110074_FOXRED1	5590	0.0122530557420847	0.0019105838774518	0.837633986684894	0.130592257646909	0.0176101160486598
ENSG00000110076_NRXN2	2753	0.0539408603904595	0.696017987837395	0.0137428071841504	0.177269269626804	0.0590290749611909
ENSG00000110080_ST3GAL4	5604	0.549682721955664	0.0767064587069893	0.321025729876696	0.0447903149515122	0.00779477450913799
ENSG00000110315_RNF141	6137	0.427499490200593	0.156498444433153	0.293889851393303	0.107572265725278	0.014539948247673
ENSG00000110455_ILMN_3829	5237	0.39982066961784	0.061817982470133	0.459109671872509	0.0709766334535426	0.00827504258597479
ENSG00000110768_GTF2H1	5068	0.139018109132715	0.0155828856792127	0.754260766210495	0.0845403677399324	0.00659787123764546
ENSG00000120451_SNX19	5093	0.238774699747591	0.0574668763066739	0.560076299207429	0.134786941406041	0.0088951833322651
ENSG00000131626_PPFIA1	4972	0.0114384650124802	0.00115239723516088	0.886237227929744	0.0892743248275898	0.0118975849950253
ENSG00000134627_PIWIL4	4275	0.584514469032904	0.0959072690904627	0.266076457866848	0.0436480328941954	0.00985377111558956
ENSG00000134809_TIMM10	4876	0.00576552185051151	0.00093858887208082	0.848278109346648	0.138087142111534	0.00693063781922612
ENSG00000149084_HSD17B12	5781	3.07558614978326e-05	5.88880321768326e-06	0.832765672614309	0.159441302551667	0.00775638016930836
ENSG00000149089_APIP	5293	3.31456153914199e-05	3.16583273832833e-06	0.897319511155248	0.0856886031130178	0.0169555742836048
ENSG00000159063_ALG8	3884	0.192835585386499	0.0301984785654878	0.665722555127346	0.104246625683178	0.0069967552374892
ENSG00000165434_PGM2L1	3896	0.501166471605272	0.178248025026717	0.224383444712173	0.0797892168934568	0.0164128417623809
ENSG00000165526_RPUSD4	5579	0.436947747075876	0.0899324226743777	0.384438070427871	0.0791153341447285	0.00956642567714647
